Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,transaction_distance,transaction_hour
11770,14307,180098888332620,443,11,902.3,101,100,1,83,781,34,14141,42.52,-78.6847,7728,415,259,8384,1372115194,41.940223,-78.541627,1,40.68389849979332,
7775,14268,4939976756738216,98,1,96.61,248,222,0,367,711,43,78584,26.4215,-99.0025,18128,240,836,11196,1371992294,26.98998,-98.308893,0,58.06193570535298,
562105,6204,4745996322265,543,4,55.53,62,457,0,623,411,15,46346,41.4802,-86.6919,1423,373,947,5545,1346037472,42.445824,-85.727334,0,83.12616907511504,
1242397,13606,4698163635895795,366,10,76.71,301,349,0,100,861,4,96136,40.3406,-120.2824,104,452,812,6130,1370121081,39.533053,-119.540155,0,68.25008842545186,
112772,15263,3576021480694169,651,7,33.57,95,170,0,949,817,16,66618,39.1329,-95.7023,163415,418,982,6977,1375198808,39.104982,-96.326029,0,33.5724904974027,
369031,4407,2248348993063230,494,4,313.94,164,394,0,392,683,35,44265,41.0109,-81.2977,51,288,283,2078,1340176090,40.833181,-81.429407,1,14.068210169748507,
1245704,13634,565399283797,239,4,291.1,21,5,1,707,395,37,97910,42.8801,-117.281,641,139,886,3485,1370196200,42.247169,-117.409736,1,44.178812715941305,
401501,18131,5104807169438134,612,7,108.01,278,222,0,656,879,34,11978,40.8295,-72.6473,3255,196,620,5079,1385416780,40.19409,-71.680954,0,67.17125819664165,
1091894,11949,3593118134380341,416,8,3.63,215,68,0,624,786,21,4680,44.4971,-67.9503,1131,281,261,9454,1364616553,43.851522,-68.335386,0,48.50707106083872,
154913,2235,501851115094,87,4,307.86,316,299,0,772,177,47,99116,48.0379,-118.9419,1439,343,957,12651,1332566475,48.431451,-118.414755,1,36.489122925337604,0.0
150941,2175,2720830304681674,482,7,22.69,241,3,0,217,149,42,37040,36.522,-87.34899999999999,151785,331,549,13103,1332436301,37.378736,-86.452607,1,77.14527711322656,0.0
840328,9182,4561368699336875,71,13,6.65,263,249,0,665,155,40,29324,34.9906,-81.8327,167,303,804,6581,1355419817,35.650176,-81.995134,0,46.38742589712192,
267099,3405,3533742182628021,256,11,849.39,284,188,1,864,392,40,29455,32.8357,-79.8217,20478,287,927,7796,1336839697,32.498541,-80.613017,1,51.64381779255697,
549417,19252,180069253480336,272,2,48.86,351,212,1,514,250,38,15834,41.5177,-78.2536,4533,377,460,3204,1388364919,42.110376,-77.841307,0,46.11121113608032,
304726,17209,3501942333500073,316,4,306.95,223,33,0,78,651,3,85086,33.8155,-112.1202,1312922,112,960,6086,1381715633,33.95949,-111.664708,1,27.999771310384222,
1015421,11064,374656033243756,622,2,53.7,94,249,1,149,27,45,22213,38.8954,-77.1633,207410,300,711,17078,1361602660,38.225395,-77.768196,0,56.64801152063642,
1024726,11190,501831082224,421,11,1088.26,82,223,1,718,865,38,16878,40.9493,-78.3129,1762,34,320,11165,1362090330,40.895778,-79.044881,1,38.4896200843093,
765751,8482,30501624614310,303,8,9.03,10,409,0,180,743,40,29939,32.6786,-81.2455,302,278,532,2946,1353734095,32.971169,-81.498725,0,24.970976212940837,
687163,7712,3567697931646329,329,4,74.69,176,417,1,435,367,34,12534,42.247,-73.7552,17867,483,944,4019,1350729588,42.586945,-73.096612,0,41.04942365451806,
151601,2191,4180192513916047166,245,8,609.58,46,358,1,52,845,27,27051,36.18,-80.1629,7369,448,6,4230,1332460275,36.784719,-80.491877,1,45.542989149589005,0.0
1134626,12366,30263540414123,432,13,5.87,122,336,1,158,333,44,84735,37.7175,-112.4777,258,216,305,12843,1366237144,38.290421,-112.651049,1,40.631051437449784,
41762,14617,4462038234743679432,521,9,51.79,205,53,0,616,208,43,79837,31.924,-105.2099,579,236,110,1687,1373063371,32.128386,-105.636375,1,28.722711427346038,
129018,1869,30143713661454,245,8,851.27,259,430,1,535,321,23,56729,48.6669,-96.5969,140,149,88,10661,1331509699,48.534308,-96.231622,1,19.083482610352405,0.0
1022122,11142,4874006077381178,484,12,766.77,264,383,0,900,539,12,52760,41.5646,-91.0859,533,79,819,14566,1361930040,41.015183,-90.840794,1,40.003580579168926,
1012912,11029,30033162392091,285,2,11.92,204,422,1,739,125,29,68723,42.277,-97.1926,566,297,564,11852,1361496510,43.008607,-97.29989,1,50.79464087086698,
81992,14988,2268221587779419,405,8,707.11,268,31,0,529,836,47,98665,45.6892,-122.6616,299480,457,722,14445,1374278452,44.993214,-123.335403,1,58.19693961140537,
962621,10436,4935858973307492,548,2,10.38,213,446,1,614,382,10,31042,32.8088,-83.17399999999999,1841,194,567,4506,1358928846,31.86174,-82.41514000000001,1,78.92570562607695,
74075,1117,4714017207228610634,475,8,800.9,273,221,0,713,138,42,37411,35.0271,-85.2356,198659,106,102,3797,1329085345,34.110289,-86.21101800000001,1,84.18404000476133,
376782,4487,571365235126,641,9,671.97,30,425,0,6,243,22,49628,44.5995,-86.2141,372,189,906,18146,1340417580,44.761219,-85.25331800000001,1,48.631784729232244,
1264076,13843,4169388510116,107,2,61.37,226,295,0,686,663,34,14537,43.033,-77.1575,207,119,325,12382,1370769948,42.298389,-77.270142,0,51.030716279043006,
35992,574,180064817343047,514,8,767.97,264,165,0,905,784,17,40170,37.9048,-86.524,344,71,410,12670,1327188901,38.697716,-87.287635,1,68.6559570495357,
172293,15872,30235268718158,538,0,5.71,203,112,1,869,870,34,10604,41.0592,-73.7395,11250,270,611,7409,1377018534,40.860352,-73.926476,0,16.85070963332512,
717893,8031,6011382886333463,555,11,850.66,232,114,1,639,472,22,48636,44.6001,-84.2931,864,210,92,6177,1351900222,44.873976,-83.354537,1,49.91386949291221,
1150657,12537,501818133297,336,4,305.17,183,352,1,97,153,9,33762,27.8942,-82.6746,172247,76,83,14318,1366852646,27.263539,-82.70819399999999,1,43.47356873896892,
309666,17290,30042378430132,244,9,6.84,81,169,1,65,596,34,11768,40.9051,-73.3309,21902,474,588,1197,1381962863,41.431904,-73.763269,1,42.77733064183083,
1273238,13915,4179719215697782,640,12,777.95,32,219,0,690,707,12,50469,43.0032,-93.2167,1574,410,684,5507,1371089064,43.358079,-92.636223,1,38.2110665772071,
292541,3735,675909898057,115,0,3.43,75,191,1,112,29,34,10504,41.136,-73.7009,7987,463,357,14613,1337837143,40.902656,-74.035601,0,23.775489734680686,
517683,5781,4681601008538160,246,12,50.81,321,102,0,790,544,49,26041,39.9148,-80.73100000000001,16183,341,610,18622,1344713913,39.238053,-81.728984,0,70.84060772126261,
207828,2743,213141712584544,469,7,67.06,227,96,0,755,269,25,39073,32.153,-90.1217,19685,197,720,16195,1334529041,32.160928000000006,-91.091311,0,56.83624828273773,
1180658,12907,348379466427142,65,8,3.14,245,381,1,758,503,9,32935,28.1384,-80.6524,139650,119,227,13596,1367994574,28.856765000000003,-80.712909,0,49.60699661682445,
654070,7269,4260128500325,177,8,800.94,350,151,0,37,206,17,41812,37.2409,-82.7696,230,103,931,4901,1349475838,37.311262,-82.066926,1,39.02616361580535,
57341,889,3518234918950662,185,5,15.31,30,256,0,683,756,43,75092,33.6372,-96.6184,46563,447,478,6087,1328308584,33.693468,-95.952453,0,38.57348037274623,
621366,6869,6011706277606006,504,11,979.57,298,421,1,789,576,30,3858,42.8678,-71.042,4603,471,174,4710,1348244272,43.589828,-70.18669799999999,1,65.94173227111072,
177747,2444,38588538868506,254,10,21.18,153,95,0,314,484,43,79842,30.1886,-103.2214,498,270,838,18979,1333405259,29.412249,-103.491172,1,55.875593259700445,
512105,5739,3500969075198072,327,8,825.45,203,386,1,12,804,47,99033,47.2271,-117.0819,895,91,951,12153,1344588743,46.65058,-116.3469,1,52.87009062389878,
122830,1799,371284100299909,272,2,11.08,143,428,0,98,340,43,79237,34.8698,-100.6806,513,137,589,1278,1331340024,35.108761,-100.123029,1,35.663865787611115,0.0
208884,16204,3560797065840735,51,3,65.86,156,434,0,91,757,28,58569,46.1838,-101.2589,77,194,818,6664,1378108670,45.552123,-100.957706,0,45.98307342342211,
1002709,10895,213102873001603,144,12,972.15,172,328,0,491,283,37,97441,43.7857,-124.1437,260,166,221,6929,1360967541,43.141466,-123.515659,1,54.54656488624538,
41808,14618,4989847570577635369,85,7,19.44,341,7,0,213,674,40,29127,34.1832,-81.5324,8333,30,893,4905,1373064580,34.216526,-81.815763,1,16.39008159891457,
280835,3576,38057513087029,39,7,8.17,230,76,0,270,735,4,95148,37.3304,-121.7913,973849,216,923,8503,1337384343,37.535744,-122.321443,0,32.41190576017511,
1129748,12299,4400011257587661852,596,6,248.93,230,349,0,489,591,29,68859,41.4972,-98.7858,509,312,652,7947,1365983010,41.652657,-99.703707,1,48.76260201569731,
50296,753,3575789281659026,623,8,857.67,221,475,0,780,135,24,64019,38.7897,-93.8702,2368,148,811,12206,1327891900,38.735425,-93.433279,1,23.8917401754925,
679776,7575,180065479077096,609,3,12.68,209,152,0,484,476,20,21102,39.6747,-76.8941,11751,90,353,7987,1350440411,40.001774,-75.898137,1,57.57718678971646,
534363,5947,4294930380592,175,11,1025.63,250,366,0,197,129,45,24070,37.3696,-80.1284,1363,183,73,6370,1345246199,37.875435,-80.495411,1,40.27759477710028,
689074,7732,345060451158891,387,12,932.47,46,341,1,801,33,19,1330,42.5232,-72.811,1506,361,280,10325,1350773445,41.561759,-73.112027,1,68.14009438416547,
1099276,12038,345832460465610,442,4,293.56,159,285,1,652,779,45,22151,38.8029,-77.2116,104396,363,154,13869,1364862064,37.927195000000005,-77.279782,1,60.514526247167815,
500716,5653,4599735407877245080,373,7,78.23,233,309,0,415,813,42,38079,36.3846,-89.4649,5577,212,368,15647,1344176439,36.480669,-89.36131999999999,0,8.78555418567936,
462465,5245,676148621961,487,11,901.83,164,440,0,921,229,14,62023,39.1118,-89.7855,91,287,329,9133,1342995212,38.865131,-88.824731,1,54.45045587748752,
281426,3589,180014262259255,141,12,7.05,48,329,0,4,91,1,36009,31.571,-86.2743,2566,187,249,11407,1337405333,32.551124,-87.041472,0,81.15992175643758,
368374,4398,4312133045694601139,458,1,67.14,187,352,1,85,652,20,21208,39.3764,-76.729,33917,101,607,1129,1340145683,38.759479,-76.462023,0,44.91321956610472,
107285,1607,4005676619255478,607,2,49.58,351,343,1,471,210,18,70726,30.459,-90.9027,71335,223,892,6691,1330747249,30.831677000000003,-91.803834,0,59.49696356965553,
186308,2536,3559160581764413,290,8,86.82,7,25,1,709,726,34,14778,42.2701,-78.6847,1453,478,546,14661,1333767052,41.360275,-79.479191,0,75.00198514699827,
194858,16105,6011104316292105,5,5,19.17,340,102,0,407,221,45,23937,36.9688,-78.5615,1970,151,738,1118,1377731617,37.393805,-78.712713,1,30.47300692765533,
135726,15509,375082648741747,236,0,498.78,300,25,0,301,286,23,56546,47.0999,-96.727,346,393,600,12932,1375917504,46.493104,-97.390103,1,52.40536091643372,
717056,8020,4598025465633,193,11,1018.98,75,85,1,735,59,38,15010,40.7687,-80.3592,28425,263,472,15803,1351878629,41.059685,-80.381005,1,20.111739790849846,
665295,7392,6554245334757802,406,5,7.09,253,372,0,74,425,4,92637,33.615,-117.7114,45303,405,465,17985,1349901520,33.400659999999995,-116.794165,0,54.977312112072084,
82314,1257,3556613125071656,533,4,79.87,180,438,1,583,427,43,77566,29.0393,-95.4401,28739,207,961,1225,1329559393,29.305675,-95.406091,0,18.46056967502203,
365489,17823,3582754887089201,495,7,34.3,327,282,1,438,583,2,71960,34.4596,-93.6743,1383,278,398,16524,1384041406,33.809402,-93.107783,0,55.34126261904692,
177520,15926,2475085306462014,668,1,55.49,176,292,1,151,432,23,56152,44.2378,-95.2739,1507,261,882,12189,1377211953,44.730691,-96.082659,0,52.501413590171104,
160405,2292,4585132874641,223,5,18.2,192,167,0,555,832,24,64686,39.7417,-93.6289,271,261,508,11238,1332716418,40.32552,-92.923807,1,54.96194758118483,
1132961,12344,4364010865167176,231,2,52.74,132,264,1,33,691,33,89512,39.5483,-119.7957,276896,243,924,18787,1366158450,39.642529,-119.914466,0,9.079734032002255,
122399,15362,6596735789587928,485,1,40.86,309,472,1,107,853,23,55388,44.9595,-93.8482,5619,273,257,5579,1375508425,45.823406,-94.102788,0,60.93277795342595,
19147,14388,3514865930894695,468,4,78.63,75,69,1,162,349,32,88325,32.9396,-105.8189,899,309,420,9223,1372394144,32.110889,-105.088257,0,71.27533397781836,
848421,9247,4708992452821239,627,12,2.11,157,453,1,350,172,2,72524,35.8184,-91.3375,376,121,63,9544,1355556644,35.929447,-90.98541,0,21.188780593590188,
38962,14592,4462038234743679432,232,3,13.13,205,53,0,616,208,43,79837,31.924,-105.2099,579,236,110,10088,1372994153,31.665331,-105.654444,1,31.653579449652735,
297070,17150,3565996340207976,458,1,16.74,347,98,1,233,242,43,79906,31.8092,-106.4247,749635,285,527,6711,1381502370,32.792258000000004,-106.75696299999998,0,70.47333737390501,
574368,6347,676308307625,342,8,850.18,107,123,1,122,852,33,89704,39.2669,-119.8174,4290,25,817,12146,1346469135,39.726418,-118.927284,1,57.16945725708279,
379408,4504,567868110212,692,10,204.78,95,433,0,803,362,43,77007,29.7736,-95.4034,2906700,110,719,2698,1340478147,29.559255,-94.783859,0,40.08508492457174,
814463,8950,4173950183554608,641,9,9.96,313,262,1,483,525,31,7750,40.333,-73.9809,3279,220,626,1585,1354915318,41.198405,-74.100008,0,60.041488153678195,
244738,16578,30029052116970,146,4,296.0,87,482,1,442,259,34,14733,42.1239,-79.1895,3833,297,480,2025,1379504241,42.667923,-80.080061,1,59.04057669992712,
7429,66,213120463918358,116,0,60.79,352,224,1,539,773,18,71277,32.955,-92.587,1758,373,238,450,1325797171,32.425951,-92.61143,0,36.48424429026676,
147690,2117,30131826429364,223,5,24.52,48,138,0,584,422,42,37932,35.9335,-84.1481,391389,124,891,501,1332278902,36.354890000000005,-84.947304,1,53.307123601823015,0.0
330512,17511,30238755902988,316,4,69.89,93,483,0,549,810,43,76578,30.592,-97.2893,1766,351,581,15444,1382753399,29.64442,-96.992801,0,67.64267131364349,
434449,18436,30328384440870,516,13,3.78,147,60,0,182,104,24,64630,40.029,-93.1607,602,115,193,9370,1386256924,40.212344,-92.2512,0,49.80706554479267,
366158,4380,3581130339108561,553,7,22.33,139,478,1,635,4,35,44307,41.0695,-81.5488,272134,59,356,18912,1340048412,41.866036,-82.366424,0,69.44664770421929,
43736,662,4396682467723,607,2,74.3,298,79,1,661,590,33,89084,36.2815,-115.1482,214518,64,274,15630,1327638096,36.972316,-114.309512,0,66.64626327192448,
1044144,11391,3528040995648998,468,4,292.57,336,45,0,3,896,40,29180,34.381,-81.109,14267,429,335,12425,1362813752,34.106262,-80.918894,1,21.84068482031999,
471936,5358,4509142395811241,691,2,52.21,227,472,0,163,798,10,31563,31.6489,-82.1982,1324,174,3,2562,1343364544,30.767382,-81.279347,0,81.53799743803685,
806357,8902,676298633337,404,9,864.04,168,465,0,467,133,49,26339,39.4125,-80.6352,255,74,500,15914,1354755807,40.133357,-80.381152,1,51.53877988160746,
279658,16925,4710826438164847414,166,5,23.91,183,191,1,985,823,26,59542,48.8328,-108.3961,192,206,351,12201,1380843694,48.361366,-108.898699,1,39.89662612405227,
1113716,12163,4225628813173670,372,11,917.85,273,221,0,344,106,25,38915,34.0066,-89.3484,4046,490,365,18017,1365375387,34.275419,-88.70342600000001,1,41.34733948037513,
29437,465,571465035400,513,9,39.97,224,130,1,470,273,50,82514,43.0048,-108.8964,1645,203,584,17067,1326886623,42.965049,-109.43552,0,27.459778599415937,
490268,5532,3547574373318979,637,0,665.33,152,334,1,558,216,14,62424,39.0319,-88.4074,2092,371,319,11482,1343921792,39.158555,-87.76268,1,35.74112929973392,
49834,14686,4713464490314802,27,11,1008.78,349,331,1,759,498,41,57641,45.7084,-101.1546,295,124,658,12781,1373236515,45.376097,-101.260996,1,23.522729305306953,
1290369,14110,36890292963032,382,10,51.82,205,461,0,397,288,10,30426,33.0437,-81.7106,1100,105,149,7693,1371594472,33.499767,-81.99085500000001,1,35.370583134329685,
58772,14783,675961917837,237,11,882.13,75,94,1,495,776,29,68438,40.6267,-96.7456,142,82,418,16508,1373587044,41.347912,-96.042728,1,61.866844673715704,
369295,4409,30518206766474,488,2,79.76,318,264,0,482,492,24,63867,36.7154,-89.6287,1019,15,634,7157,1340188973,37.635269,-89.37031800000001,0,65.01703594579894,
386693,17990,4836998673805450,339,13,5.42,315,180,0,528,478,22,49854,46.0062,-86.2555,6469,479,635,13314,1384863596,46.177544,-86.69797700000001,0,24.334106372425257,
116202,1695,4998109455173950,124,5,20.63,233,354,0,286,400,24,64114,38.9621,-94.5959,545147,113,787,7116,1331072735,38.566084,-94.554631,1,27.407567598448885,0.0
477543,5426,4003989662068504,138,5,10.22,70,468,1,993,68,1,35022,33.3224,-86.9657,71463,386,805,13503,1343499003,34.166155,-87.422106,0,63.8140941312428,
132670,1915,4681699462969,563,4,67.13,181,165,1,323,556,42,37132,35.8596,-86.421,158701,259,617,10166,1331714735,36.320936,-86.53245600000001,0,32.41383485556257,0.0
865725,9372,343668971234893,313,1,243.34,291,298,0,840,361,40,29061,33.9349,-80.8449,13717,82,145,3172,1355878020,33.859618,-81.74622099999999,0,52.06179037822139,
224986,16391,213161293389774,365,2,50.13,65,462,0,764,872,34,14586,43.0397,-77.6871,10256,454,437,498,1378713594,43.392494,-77.59077099999999,0,24.835111420952472,
64611,979,4488258847705225890,647,8,855.73,168,399,0,587,864,40,29170,33.9568,-81.1405,52126,72,21,8730,1328656749,33.352942,-80.436947,1,58.106234897895604,
75676,1172,180036456789979,625,2,60.62,225,385,0,988,44,48,53801,42.9207,-91.0685,878,403,559,7855,1329195304,42.105316,-90.196273,0,71.77250324752319,
989006,10739,372509258176510,454,12,727.2,206,179,0,265,292,22,48438,42.9147,-83.4845,6951,264,731,7067,1360281979,43.345891,-83.238095,1,32.26767857443626,
441283,18502,4292743669224718067,486,11,986.43,245,472,1,373,303,20,20634,38.2674,-76.4954,5927,38,536,12900,1386371544,38.355806,-75.585197,1,49.83903105183227,
1074381,11814,3545109339866548,87,4,43.84,199,387,1,819,531,25,38761,33.4783,-90.5142,2870,71,950,11857,1363967120,33.575391,-89.83179399999999,0,39.953774309274884,
179494,15938,36722699017270,398,7,73.22,168,341,0,828,797,3,85173,33.2887,-111.0985,2872,335,786,6398,1377270672,33.155123,-110.791512,0,20.023284294346773,
116058,1693,2227671554547514,551,10,17.82,18,223,0,705,153,9,33760,27.9004,-82.7152,172247,211,641,18680,1331066505,27.436181,-82.74771199999999,1,32.026672232387185,0.0
61641,14809,2264937662466770,688,8,7.93,183,401,1,608,733,43,78214,29.3641,-98.4924,1595797,260,911,18567,1373661884,28.9348,-98.408865,0,29.99484976217798,
670184,7468,4764202053279782,647,8,891.69,102,223,1,196,215,35,44412,41.0935,-81.0425,2644,19,657,724,1350086221,40.473265000000005,-80.232042,1,60.320664101287015,
260928,16731,4710826438164847414,537,7,120.7,183,191,1,985,823,26,59542,48.8328,-108.3961,192,206,351,37,1380119022,48.59615,-108.08026,0,21.816775908320682,
1101163,12063,3559160581764413,117,2,10.84,7,25,1,709,726,34,14778,42.2701,-78.6847,1453,478,546,15524,1364961448,42.661452,-79.456959,1,47.82429826064068,
1101769,12070,4260128500325,388,1,60.24,350,151,0,37,206,17,41812,37.2409,-82.7696,230,103,931,8789,1364996542,36.693787,-82.500375,0,40.562317452310985,
129022,1870,370877495212014,13,11,8.91,296,76,0,260,595,27,28659,36.2017,-81.1286,21134,133,706,2736,1331509841,36.369689,-81.900537,0,44.62075853914007,0.0
945218,10232,349612764943496,504,11,983.82,353,26,1,622,71,17,40914,37.1046,-83.5706,467,373,710,18873,1358029147,37.092373,-84.210808,1,35.373710406249124,
260010,16721,4427805710168,563,4,312.03,248,375,0,175,719,32,88355,33.3305,-105.6933,8874,273,968,11966,1380071731,32.984482,-105.124276,1,40.700666625104375,
764325,8462,4129767952109660,641,9,871.44,69,17,0,244,322,23,56548,47.3551,-96.798,771,410,512,8239,1353690653,47.459426,-96.217651,0,28.15559722730274,
1040811,11367,4119762878330989,229,2,74.07,240,176,0,148,256,14,61530,40.7152,-89.2706,6713,33,107,4220,1362705565,40.556039,-88.432355,0,45.411002860101355,
146170,15634,4335531783520911,352,4,315.01,12,99,0,859,622,24,65066,38.3511,-91.4867,6703,309,943,17296,1376193224,37.436188,-91.8161,1,65.6182823531163,
627654,6942,567868110212,23,10,76.11,95,433,0,803,362,43,77007,29.7736,-95.4034,2906700,110,719,15876,1348418529,30.103266,-94.68143,0,48.90292787820346,
1018004,11091,4810839835482794272,650,3,53.72,61,341,0,444,884,24,64874,36.7651,-94.0492,760,364,736,6342,1361695639,36.952659,-93.28314,0,44.374850007742715,
252710,3279,180056173248083,466,4,300.28,214,455,1,143,431,22,48850,43.4269,-85.2924,4474,150,583,17860,1336270952,43.421993,-84.888745,1,20.313537051907286,
456761,18633,213180742685905,531,12,1011.85,198,423,0,10,124,4,95528,40.507,-123.9743,1139,472,157,15086,1386623933,39.512842,-123.367496,1,75.76944239824766,
1230907,13517,570273151375,237,11,71.48,269,117,1,972,11,10,31003,32.6064,-83.2095,112,267,369,2297,1369785708,33.547072,-83.044961,0,65.52428600011592,
49204,733,4440581794652,562,7,129.53,192,88,0,431,734,4,92128,33.0067,-117.069,1241364,337,278,7335,1327852705,32.948822,-116.266484,0,46.78331184384121,
744737,8268,5127412150261034,386,11,799.88,94,60,1,310,850,7,20017,38.9367,-76.994,601723,376,844,7,1352930428,39.418262,-76.512222,1,42.10346823836867,
321735,3982,3553629419254918,147,4,313.17,301,221,0,728,171,47,98238,48.34,-122.3456,85,392,716,17884,1338694759,47.815548,-123.130516,1,51.31919098430829,
275803,3497,343472729187663,35,10,34.69,136,449,0,232,134,30,3816,43.6849,-71.2551,1368,323,491,7484,1337190395,43.39225,-71.77715500000001,0,33.09988469732559,
990901,10762,3598304579370089,503,11,995.86,345,135,1,18,888,16,67232,37.6395,-97.1714,409656,224,741,4371,1360365591,37.172439,-97.279547,1,32.75481477497389,
312669,17333,4446368897795790,193,11,95.15,289,225,1,892,38,45,23303,37.9073,-75.5089,741,213,757,13539,1382097525,38.329836,-75.31738100000001,0,30.95495180742889,
331291,4075,4670613943676271,337,11,955.18,36,319,0,95,191,10,39840,31.7706,-84.7936,5726,200,124,13982,1339025166,31.464339,-84.164753,1,42.659289853467804,
1065630,11642,213154573301411,57,9,8.86,75,400,1,411,98,15,47515,38.1981,-86.6821,965,230,674,17507,1363559186,37.907545,-85.94459499999999,1,44.93718646927309,
665123,7388,2318062975163331,253,5,16.62,351,264,1,22,464,24,63353,39.4336,-91.0664,4593,453,79,4947,1349894396,38.434143,-90.639566,0,72.67752197188848,
278794,16908,502012776709,240,5,105.63,306,264,0,140,285,34,13342,42.6315,-75.1866,165,309,108,7545,1380810419,42.434432,-74.99715400000001,0,16.690003028946677,
301389,17183,5456712664803820,575,12,842.07,263,269,0,381,453,32,87543,36.1486,-105.6648,247,32,303,1254,1381617549,36.807533,-106.651408,1,71.29195508185094,
221918,2919,3502377050801561,133,0,79.25,195,263,0,669,570,43,77358,30.5354,-95.4532,4993,411,135,12667,1335090090,29.794634,-95.67675,0,52.75079084243941,
19325,249,501899453424,68,6,62.0,168,111,0,62,278,1,35903,33.9845,-85.9077,67082,65,466,5109,1326393053,33.976399,-86.635044,0,41.76656795450914,
1240614,13596,6011934240159560,657,1,52.41,182,78,1,433,101,21,4616,44.2541,-68.5565,824,277,558,19036,1370089980,43.4064,-68.070513,0,63.36501703415737,
330197,17504,4599285557366057,349,8,821.96,233,472,0,2,114,16,67020,38.0261,-97.6666,1689,208,936,9300,1382743980,38.706515,-97.914621,1,48.825500095489794,
91910,1389,676195318214,572,4,82.97,42,356,0,978,13,43,77412,29.6047,-96.5249,106,141,694,6119,1330067200,28.717604,-96.640868,0,61.49678656100995,
523768,19123,38530489946071,115,0,71.92,215,220,0,968,26,40,29320,34.9572,-81.9916,530,26,809,9358,1387923863,34.904246,-82.07511099999999,0,5.983534821991504,
614173,6782,4312133045694601139,13,11,1107.13,187,352,1,85,652,20,21208,39.3764,-76.729,33917,101,607,3430,1347921902,39.522716,-75.77735799999999,1,51.88941433947217,
644472,7149,346273234529002,485,1,134.62,108,300,0,328,713,49,24970,37.7418,-80.4626,4575,437,857,558,1349046552,37.43513,-81.411428,1,56.20263280075655,
838388,9172,2706977570537524,217,4,101.12,94,396,1,488,904,35,45698,39.283,-82.3977,341,4,629,2604,1355372985,39.362487,-82.394389,0,5.486331774707707,
255172,3295,5540636818935089,651,7,113.57,203,141,1,338,440,19,1843,42.6911,-71.1605,76383,216,727,3335,1336340608,42.871073,-71.132977,0,12.501603565572937,
11831,14311,3593118134380341,535,8,737.99,215,68,0,624,786,21,4680,44.4971,-67.9503,1131,281,261,7956,1372117615,44.894012,-68.76144599999999,1,48.447320079056674,
485910,18861,4260059589824237,466,4,80.05,0,376,1,975,835,29,69201,42.8062,-100.6215,4005,310,105,18220,1387152808,43.535164,-100.984,0,53.551253745604136,
1274463,13924,2703186189652095,174,11,137.02,164,18,0,576,532,27,28654,36.0788,-81.1781,3495,372,791,17964,1371139096,36.322199,-81.213133,0,16.895933024302405,
1134359,12361,2285066385084291,302,8,880.17,280,48,1,179,342,25,39439,31.882,-88.9981,4573,189,790,12813,1366226544,31.774665,-89.00089399999999,1,7.397208149340311,
1238173,13579,3500969075198072,438,12,90.8,203,386,1,12,804,47,99033,47.2271,-117.0819,895,91,951,5789,1370027567,47.411942,-117.209545,0,14.107113474435957,
1202548,13167,30153452207526,429,12,925.87,286,409,0,50,163,43,76834,31.8287,-99.427,5908,387,317,16814,1368831682,31.958303000000004,-99.493034,1,9.736923517714045,
661299,7342,571465035400,168,5,75.59,224,130,1,470,273,50,82514,43.0048,-108.8964,1645,203,584,9833,1349705798,43.511902,-108.998559,0,35.384169174614286,
529204,5889,4897067971111209737,681,3,57.09,275,478,1,551,664,9,34668,28.3011,-82.6927,42619,180,575,3621,1345095097,27.377891,-81.86887,0,81.14143809550762,
110705,15245,4102003771126577611,412,1,4.78,351,131,1,723,404,43,76248,32.9276,-97.2489,95035,355,776,8040,1375106782,32.073485999999995,-97.65708,0,63.49784452576497,
52111,787,4734310647841293,426,8,820.25,231,340,1,510,833,4,95688,38.3847,-121.9887,99475,88,475,8290,1328030739,38.391948,-121.021048,1,52.53356194101879,
1054690,11526,4855488158131690372,209,11,914.23,165,369,1,258,299,46,5654,44.1554,-72.4847,970,16,879,8921,1363212374,43.401217,-73.326584,1,66.96672773024058,
281247,3588,38199021865320,345,4,315.49,167,370,1,854,1,30,3601,43.196000000000005,-72.3001,477,309,795,8431,1337399427,43.794393,-72.15866899999999,1,41.91760090943683,
1295118,14186,3560725013359375,121,8,834.6,51,409,0,650,599,43,79759,31.8599,-102.7413,23,115,457,15358,1371767613,31.967276,-103.417992,1,40.45162800905558,
942996,10204,6554245334757802,217,4,297.9,253,372,0,74,425,4,92637,33.615,-117.7114,45303,405,465,15412,1357949305,33.433937,-116.94351100000002,1,46.04786368946541,
1100368,12044,371009169330125,142,8,7.23,274,50,1,413,584,10,31771,31.2462,-83.6549,5666,404,978,2212,1364922163,30.455307,-84.531936,0,75.40350590804249,
830263,9074,3521815216091574,219,1,63.42,348,261,1,171,226,5,80436,39.7532,-105.6356,565,295,622,14299,1355170482,39.083782,-105.532913,0,46.50671891606413,
815506,8971,4430881574719618,309,4,299.41,6,299,0,457,506,5,81642,39.3199,-106.6596,61,380,69,936,1354929868,40.095587,-106.387033,1,55.450699582148964,
947064,10256,4079773899158,564,10,11.07,120,351,1,711,508,13,83643,44.6255,-116.4493,129,63,383,10860,1358098166,43.836241,-116.961757,0,60.13978659234558,
